case_id,state,district,project_type,acquiring_authority,land_area_hectares,land_type,num_affected_families,sia_conducted,consent_percentage,community_sentiment_score,compensation_offered_per_hectare,compensation_disputed,land_records_digitized,survey_settlement_pending,approval_timeline_days,court_case_filed,litigation_type,case_pending_court,stay_order_issued,case_pendency_duration_months,r_and_r_plan_prepared,families_to_be_resettled,rehabilitation_site_ready,livelihood_restoration_provided,possession_status,stakeholder_responsiveness_score,awarding_officer_assigned,district_historical_delay_rate,days_since_notification,stage_of_process,risk_score,delayed,delay_duration_months
LA04765,Bihar,Bihar_District_3,Urban Housing,State Power Corp,250.03,Agricultural,100,True,100.0,1.0,557028.0,True,True,True,231,True,Title Dispute,True,True,27,False,55,False,False,Partial,0.71,True,0.27,1330,Award Declared,0.447,False,0.5
LA04766,Rajasthan,Rajasthan_District_2,Power Plant,Indian Railways,49.99,Agricultural,25,True,47.6,0.54,752715.0,False,True,False,204,False,None,False,False,0,True,14,True,False,Not Started,0.66,False,0.08,225,Possession Taken,0.225,False,5.9
LA04767,Karnataka,Karnataka_District_1,Industrial Corridor,NHAI,24.73,Agricultural,52,False,78.7,0.42,1136519.0,False,False,False,209,True,Compensation Dispute,True,True,7,False,28,False,False,Not Started,0.6,True,0.47,288,Possession Taken,0.61,True,15.3
LA04768,Rajasthan,Rajasthan_District_2,Mining,Irrigation Dept,0.82,Tribal/Scheduled Area,4,False,53.9,0.45,313785.0,True,True,False,401,True,Public Purpose Challenge,True,False,5,True,1,True,True,Partial,0.77,True,0.08,317,Compensation Disbursed,0.599,True,25.2
LA04769,Gujarat,Gujarat_District_3,Mining,State Power Corp,13.72,Tribal/Scheduled Area,35,True,68.2,0.57,251252.0,False,False,False,154,False,None,False,False,0,True,16,True,True,Not Started,0.9,True,0.21,992,Possession Taken,0.076,False,2.8
LA04770,Madhya Pradesh,Madhya Pradesh_District_1,Mining,NHAI,1.54,Agricultural,8,True,64.6,0.45,370781.0,False,True,False,90,True,Public Purpose Challenge,True,True,20,True,1,True,False,Full,0.17,True,0.31,1372,Notification,0.373,False,0.0
LA04771,West Bengal,West Bengal_District_3,Industrial Corridor,State PWD,7.7,Forest,49,True,76.5,0.83,240123.0,True,False,True,100,False,None,False,False,0,False,9,True,False,Not Started,0.78,True,0.17,1173,Compensation Disbursed,0.627,True,16.7
LA04772,Punjab,Punjab_District_3,Power Plant,NHAI,79.43,Forest,122,True,85.9,0.71,386061.0,False,True,False,165,False,None,False,False,0,False,58,False,False,Not Started,0.54,False,0.49,1743,Compensation Disbursed,0.315,False,4.1
LA04773,Odisha,Odisha_District_3,Railway,NHAI,12.13,Tribal/Scheduled Area,49,True,57.2,0.55,427281.0,False,True,False,967,False,None,False,False,0,True,27,True,False,Not Started,0.91,True,0.19,683,SIA,0.111,False,1.1
LA04774,Gujarat,Gujarat_District_4,Railway,State Industrial Dev. Corp,273.75,Agricultural,257,True,28.2,0.25,341802.0,True,True,False,84,True,Public Purpose Challenge,False,False,0,True,120,False,False,Full,0.75,True,0.45,336,SIA,0.608,True,18.6
LA04775,Odisha,Odisha_District_4,Railway,Municipal Corporation,59.29,Urban/Residential,12,True,76.0,0.94,571659.0,False,True,False,158,False,None,False,False,0,False,2,False,False,Partial,0.4,False,0.5,1665,SIA,0.188,False,1.8
LA04776,Bihar,Bihar_District_4,Highway,Indian Railways,22.5,Tribal/Scheduled Area,8,True,47.4,0.38,601022.0,True,True,True,273,True,Compensation Dispute,False,False,0,False,3,False,False,Partial,0.92,False,0.32,766,Award Declared,0.691,True,16.8
LA04777,Madhya Pradesh,Madhya Pradesh_District_4,Mining,State Industrial Dev. Corp,28.02,Forest,12,True,64.1,0.74,380414.0,False,False,False,152,False,None,False,False,0,True,5,False,False,Full,0.55,True,0.14,447,Notification,0.232,False,2.9
LA04778,West Bengal,West Bengal_District_4,Irrigation,Indian Railways,4.13,Agricultural,40,True,34.9,0.14,1539631.0,True,True,False,50,True,Compensation Dispute,False,False,0,True,18,True,True,Not Started,0.4,True,0.3,1299,Possession Taken,0.404,False,2.4
LA04779,Uttar Pradesh,Uttar Pradesh_District_1,Highway,State Power Corp,11.24,Agricultural,24,False,73.9,0.22,532768.0,False,False,True,72,False,None,False,False,0,False,10,False,False,Partial,0.58,True,0.77,717,Award Declared,0.367,False,0.2
LA04780,Uttar Pradesh,Uttar Pradesh_District_1,Railway,Irrigation Dept,10.49,Urban/Residential,86,True,80.2,0.69,873449.0,False,True,True,45,False,None,False,False,0,True,12,True,True,Partial,0.63,True,0.77,1749,SIA,0.202,False,1.3
LA04781,West Bengal,West Bengal_District_4,Power Plant,Indian Railways,10.88,Agricultural,26,False,69.8,0.48,81644.0,False,True,False,126,True,Title Dispute,True,True,22,True,5,False,False,Partial,0.41,False,0.3,1648,SIA,0.539,True,20.7
LA04782,Maharashtra,Maharashtra_District_4,Irrigation,Irrigation Dept,0.63,Urban/Residential,149,True,84.8,0.91,632518.0,False,True,False,388,False,None,False,False,0,True,30,True,False,Partial,0.42,True,0.24,1381,Award Declared,0.159,False,4.5
LA04783,Uttar Pradesh,Uttar Pradesh_District_1,Railway,Municipal Corporation,13.03,Wasteland,72,True,74.8,0.99,416518.0,False,False,False,131,False,None,False,False,0,False,33,False,False,Full,0.58,False,0.77,1600,Compensation Disbursed,0.398,False,3.2
LA04784,Madhya Pradesh,Madhya Pradesh_District_2,Power Plant,NHAI,6.27,Agricultural,93,True,84.9,0.86,255871.0,False,True,False,63,True,Public Purpose Challenge,False,False,0,False,29,False,False,Not Started,0.62,False,0.56,683,Possession Taken,0.216,False,1.8
LA04785,Karnataka,Karnataka_District_3,Mining,NHAI,1.78,Forest,131,False,86.9,0.19,297305.0,False,True,False,58,False,None,False,False,0,True,23,False,False,Full,0.59,True,0.27,652,Compensation Disbursed,0.359,False,1.9
LA04786,Madhya Pradesh,Madhya Pradesh_District_3,Urban Housing,State Industrial Dev. Corp,14.14,Urban/Residential,26,True,100.0,0.79,962455.0,True,True,False,144,False,None,False,False,0,True,4,True,True,Not Started,0.39,True,0.72,1539,SIA,0.347,False,3.0
LA04787,Punjab,Punjab_District_2,Mining,State Power Corp,51.26,Urban/Residential,42,False,72.2,0.4,547788.0,True,True,True,97,True,Title Dispute,True,True,5,True,10,True,True,Not Started,0.62,True,0.3,1698,Award Declared,0.652,True,22.6
LA04788,Maharashtra,Maharashtra_District_2,Highway,Municipal Corporation,3.88,Urban/Residential,82,True,70.2,0.76,655360.0,True,True,False,150,True,Public Purpose Challenge,True,True,9,True,27,False,False,Not Started,0.6,True,0.38,951,Notification,0.669,True,25.7
LA04789,Rajasthan,Rajasthan_District_2,Mining,Municipal Corporation,34.78,Tribal/Scheduled Area,93,True,88.8,1.0,123590.0,True,False,False,66,False,None,False,False,0,False,33,False,False,Partial,0.63,False,0.08,162,Possession Taken,0.681,True,19.8
LA04790,Rajasthan,Rajasthan_District_3,Mining,NHAI,25.37,Wasteland,22,True,61.5,0.48,183404.0,False,True,True,195,False,None,False,False,0,True,9,True,False,Partial,0.41,True,0.16,1710,Notification,0.234,False,0.6
LA04791,Rajasthan,Rajasthan_District_2,Industrial Corridor,NHAI,11.18,Agricultural,32,True,47.8,0.6,429072.0,False,True,False,45,False,None,False,False,0,True,16,False,False,Not Started,0.79,True,0.08,1324,Award Declared,0.089,False,4.4
LA04792,Rajasthan,Rajasthan_District_2,Railway,Irrigation Dept,2.53,Agricultural,151,False,79.9,0.28,491177.0,True,False,True,261,False,None,False,False,0,True,66,True,False,Not Started,0.6,True,0.08,893,Possession Taken,0.741,True,19.2
LA04793,Punjab,Punjab_District_3,Irrigation,NHAI,69.93,Urban/Residential,6,True,68.2,0.65,267831.0,False,True,False,152,False,None,False,False,0,False,2,False,False,Full,0.69,True,0.49,1418,Notification,0.114,False,0.0
LA04794,Maharashtra,Maharashtra_District_4,Highway,State Industrial Dev. Corp,7.88,Urban/Residential,15,False,48.0,0.61,514250.0,False,True,True,237,False,None,False,False,0,False,4,False,False,Full,0.67,True,0.24,471,Possession Taken,0.498,True,11.6
LA04795,Gujarat,Gujarat_District_1,Urban Housing,State PWD,7.62,Urban/Residential,25,False,81.7,0.43,656036.0,False,True,True,171,False,None,False,False,0,True,9,False,False,Not Started,0.83,True,0.35,143,Possession Taken,0.262,False,1.6
LA04796,Madhya Pradesh,Madhya Pradesh_District_4,Irrigation,Irrigation Dept,18.3,Agricultural,17,False,100.0,0.49,931036.0,False,True,False,96,True,Compensation Dispute,True,True,19,True,3,True,False,Partial,0.66,True,0.14,1138,Closed,0.325,False,4.3
LA04797,West Bengal,West Bengal_District_1,Highway,Indian Railways,22.26,Agricultural,15,True,60.4,0.44,482388.0,False,True,False,397,False,None,False,False,0,False,2,False,False,Full,0.71,True,0.3,1181,Possession Taken,0.241,False,3.9
LA04798,Odisha,Odisha_District_4,Power Plant,NHAI,12.09,Forest,32,True,80.1,0.74,433404.0,False,True,False,255,True,Title Dispute,True,True,8,False,8,False,False,Partial,0.43,True,0.5,1365,Notification,0.449,False,4.2
LA04799,Madhya Pradesh,Madhya Pradesh_District_3,Irrigation,State Industrial Dev. Corp,0.93,Tribal/Scheduled Area,41,True,45.6,0.45,471630.0,True,True,False,138,True,Compensation Dispute,False,False,0,False,15,False,False,Not Started,0.32,True,0.72,38,Notification,0.593,True,18.6
LA04800,West Bengal,West Bengal_District_3,Industrial Corridor,NHAI,12.46,Agricultural,122,False,80.7,0.47,373193.0,False,False,False,196,False,None,False,False,0,False,38,False,False,Full,0.67,True,0.17,324,Possession Taken,0.4,False,1.3
LA04801,Rajasthan,Rajasthan_District_1,Power Plant,State Power Corp,17.7,Agricultural,26,True,82.9,0.79,358531.0,True,False,False,85,True,Compensation Dispute,True,False,43,False,10,False,False,Not Started,0.69,True,0.44,1057,Award Declared,0.503,True,19.0
LA04802,Punjab,Punjab_District_1,Power Plant,Municipal Corporation,12.35,Agricultural,40,True,62.2,0.87,551262.0,False,False,False,213,True,Title Dispute,False,False,0,True,7,False,False,Partial,0.86,True,0.3,455,Award Declared,0.173,False,0.8
LA04803,Karnataka,Karnataka_District_1,Mining,NHAI,51.42,Forest,26,True,53.9,0.39,182125.0,False,False,False,200,False,None,False,False,0,True,9,False,False,Not Started,0.41,True,0.47,1210,Compensation Disbursed,0.201,False,2.4
LA04804,Madhya Pradesh,Madhya Pradesh_District_3,Mining,Indian Railways,11.57,Tribal/Scheduled Area,72,False,95.9,0.18,696469.0,True,True,False,180,False,None,False,False,0,True,23,True,False,Partial,0.42,True,0.72,311,SIA,0.554,True,25.3
LA04805,Gujarat,Gujarat_District_2,Highway,Municipal Corporation,6.57,Agricultural,29,False,71.0,0.35,572048.0,True,True,False,430,True,Compensation Dispute,True,True,24,False,7,False,False,Partial,0.6,True,0.56,1698,Compensation Disbursed,0.531,True,13.0
LA04806,West Bengal,West Bengal_District_1,Mining,Irrigation Dept,12.88,Wasteland,42,True,91.2,0.76,584720.0,False,True,False,127,True,Public Purpose Challenge,True,False,45,True,15,True,True,Partial,0.81,True,0.3,1706,Possession Taken,0.153,False,3.3
LA04807,Uttar Pradesh,Uttar Pradesh_District_4,Urban Housing,State Power Corp,13.91,Tribal/Scheduled Area,38,True,54.5,0.36,862088.0,False,True,True,382,False,None,False,False,0,True,9,True,True,Full,0.79,True,0.27,462,Closed,0.234,False,2.9
LA04808,Karnataka,Karnataka_District_3,Power Plant,State Industrial Dev. Corp,18.7,Forest,73,True,36.3,0.25,606608.0,True,True,False,177,False,None,False,False,0,True,23,False,False,Partial,0.81,True,0.27,1746,Closed,0.533,True,19.6
LA04809,Maharashtra,Maharashtra_District_2,Urban Housing,Municipal Corporation,28.17,Agricultural,24,True,81.6,0.89,380153.0,False,True,False,155,False,None,False,False,0,True,2,True,False,Partial,0.33,True,0.38,1221,Notification,0.163,False,2.5
LA04810,Punjab,Punjab_District_3,Mining,Irrigation Dept,8.39,Agricultural,52,True,65.3,0.55,307304.0,False,True,False,512,True,Title Dispute,True,False,20,True,19,False,False,Not Started,0.21,True,0.49,944,Award Declared,0.19,False,6.2
LA04811,Gujarat,Gujarat_District_4,Mining,NHAI,4.96,Agricultural,9,False,60.1,0.37,553760.0,False,True,True,265,False,None,False,False,0,True,3,True,False,Full,0.38,True,0.45,538,Award Declared,0.412,False,0.2
LA04812,Uttar Pradesh,Uttar Pradesh_District_1,Industrial Corridor,Irrigation Dept,25.55,Agricultural,159,True,44.3,0.56,401982.0,True,True,False,51,True,Compensation Dispute,True,False,12,True,17,False,False,Not Started,0.41,True,0.77,1174,Possession Taken,0.552,True,10.0
LA04813,Odisha,Odisha_District_4,Irrigation,Indian Railways,4.38,Forest,170,True,88.0,0.67,841089.0,False,True,True,278,True,Compensation Dispute,True,True,23,False,24,True,False,Full,0.12,True,0.5,1675,Closed,0.385,False,1.4
LA04814,Rajasthan,Rajasthan_District_2,Highway,Irrigation Dept,95.08,Tribal/Scheduled Area,37,True,72.1,0.73,226527.0,True,True,False,239,False,None,False,False,0,True,21,False,False,Partial,0.55,True,0.08,242,Award Declared,0.463,True,13.7
LA04815,Madhya Pradesh,Madhya Pradesh_District_4,Railway,Municipal Corporation,13.41,Urban/Residential,6,True,56.7,0.59,94692.0,True,True,False,491,False,None,False,False,0,True,3,True,False,Full,0.6,True,0.14,967,Possession Taken,0.298,False,1.3
LA04816,Maharashtra,Maharashtra_District_1,Power Plant,State PWD,3.36,Urban/Residential,14,True,46.6,0.74,385938.0,True,True,False,1007,True,Compensation Dispute,True,True,6,True,4,False,False,Partial,0.35,False,0.49,1466,Notification,0.544,True,15.2
LA04817,West Bengal,West Bengal_District_3,Mining,NHAI,13.4,Agricultural,4,True,40.9,0.48,1113373.0,True,False,False,28,True,Compensation Dispute,False,False,0,False,1,False,False,Not Started,0.1,True,0.17,598,Notification,0.643,True,16.0
LA04818,West Bengal,West Bengal_District_4,Industrial Corridor,Indian Railways,13.18,Tribal/Scheduled Area,57,True,71.5,0.79,661023.0,True,True,False,508,True,Compensation Dispute,True,False,23,True,20,True,True,Partial,0.59,True,0.3,656,Notification,0.423,False,3.8
LA04819,Uttar Pradesh,Uttar Pradesh_District_4,Urban Housing,Indian Railways,11.43,Agricultural,19,True,96.2,0.86,460468.0,True,True,False,322,True,Compensation Dispute,False,False,0,False,9,False,False,Not Started,0.62,True,0.27,903,Closed,0.28,False,3.3
LA04820,Bihar,Bihar_District_2,Mining,Irrigation Dept,10.91,Urban/Residential,40,False,38.0,0.03,556809.0,False,True,False,466,False,None,False,False,0,True,13,True,False,Not Started,0.4,True,0.43,748,Award Declared,0.337,False,0.6
LA04821,West Bengal,West Bengal_District_1,Railway,Indian Railways,10.16,Agricultural,436,False,95.3,0.17,565350.0,False,True,False,231,True,Public Purpose Challenge,True,False,24,False,76,False,False,Not Started,0.73,True,0.3,465,Award Declared,0.596,True,16.9
LA04822,Punjab,Punjab_District_4,Urban Housing,Irrigation Dept,57.44,Forest,44,False,80.3,0.31,508681.0,False,True,False,288,False,None,False,False,0,False,6,True,False,Not Started,0.6,True,0.28,1255,Closed,0.459,True,10.2
LA04823,Karnataka,Karnataka_District_2,Urban Housing,Municipal Corporation,66.58,Tribal/Scheduled Area,3,True,76.2,0.86,337530.0,False,True,False,368,False,None,False,False,0,True,0,True,True,Not Started,0.27,True,0.81,1538,Notification,0.26,False,1.7
LA04824,Uttar Pradesh,Uttar Pradesh_District_3,Power Plant,Indian Railways,3.37,Agricultural,63,True,70.9,0.66,431519.0,False,True,False,132,True,Title Dispute,True,False,4,True,9,False,False,Not Started,0.33,True,0.65,1009,Award Declared,0.302,False,0.3
LA04825,Rajasthan,Rajasthan_District_3,Mining,Indian Railways,38.51,Tribal/Scheduled Area,18,True,87.4,0.84,780768.0,False,True,True,246,False,None,False,False,0,True,4,True,True,Partial,0.64,True,0.16,1466,Possession Taken,0.306,False,2.4
LA04826,Uttar Pradesh,Uttar Pradesh_District_4,Power Plant,State Power Corp,51.72,Agricultural,20,False,93.0,0.68,494417.0,False,False,False,283,False,None,False,False,0,True,8,False,False,Full,0.74,False,0.27,441,Award Declared,0.337,False,0.0
LA04827,Odisha,Odisha_District_2,Mining,Indian Railways,13.25,Agricultural,20,True,97.6,1.0,608475.0,True,True,False,222,False,None,False,False,0,False,10,False,False,Partial,0.48,False,0.41,1716,Closed,0.315,False,1.4
LA04828,Karnataka,Karnataka_District_1,Highway,State Industrial Dev. Corp,6.37,Agricultural,85,True,35.2,0.49,382293.0,False,True,True,141,False,None,False,False,0,True,25,False,False,Partial,0.87,True,0.47,275,Possession Taken,0.293,False,3.3
LA04829,Uttar Pradesh,Uttar Pradesh_District_4,Urban Housing,Indian Railways,7.41,Tribal/Scheduled Area,194,False,66.9,0.49,643555.0,False,True,False,116,False,None,False,False,0,True,21,True,True,Not Started,0.77,True,0.27,1404,Compensation Disbursed,0.387,False,0.3
LA04830,Rajasthan,Rajasthan_District_3,Irrigation,NHAI,4.03,Tribal/Scheduled Area,146,True,72.1,0.82,996109.0,False,True,False,254,False,None,False,False,0,True,60,False,False,Full,0.21,False,0.16,494,Award Declared,0.375,False,1.9
LA04831,Punjab,Punjab_District_2,Irrigation,Municipal Corporation,15.68,Agricultural,29,True,83.6,0.79,447946.0,True,False,False,212,True,Title Dispute,True,True,10,True,6,True,True,Not Started,0.88,False,0.3,143,Possession Taken,0.51,True,17.7
LA04832,Gujarat,Gujarat_District_1,Industrial Corridor,State Power Corp,7.3,Agricultural,3,False,100.0,0.2,411873.0,False,True,False,192,False,None,False,False,0,False,1,False,False,Not Started,0.57,True,0.35,366,Closed,0.301,False,1.5
LA04833,West Bengal,West Bengal_District_1,Industrial Corridor,NHAI,1.64,Urban/Residential,46,True,47.6,0.59,516971.0,True,True,True,80,True,Title Dispute,True,False,22,False,18,False,False,Partial,0.89,False,0.3,1563,SIA,0.641,True,19.7
LA04834,Maharashtra,Maharashtra_District_2,Urban Housing,State PWD,26.95,Agricultural,41,True,59.8,0.6,359783.0,True,True,True,173,True,Title Dispute,True,False,41,True,20,True,False,Partial,0.66,True,0.38,86,Award Declared,0.567,True,12.3
LA04835,Maharashtra,Maharashtra_District_4,Highway,NHAI,4.04,Tribal/Scheduled Area,59,True,66.1,0.57,187669.0,False,True,False,600,False,None,False,False,0,True,19,False,False,Not Started,0.74,True,0.24,1499,Compensation Disbursed,0.175,False,3.4
LA04836,Maharashtra,Maharashtra_District_2,Industrial Corridor,State PWD,11.38,Agricultural,92,True,87.6,0.87,157360.0,False,True,False,80,False,None,False,False,0,True,30,False,False,Full,0.78,False,0.38,1126,Award Declared,0.233,False,1.5
LA04837,Rajasthan,Rajasthan_District_3,Power Plant,NHAI,10.5,Agricultural,54,True,100.0,0.98,397322.0,True,True,True,98,True,Title Dispute,True,True,12,False,12,True,True,Partial,0.92,False,0.16,1446,Possession Taken,0.435,False,2.7
LA04838,Maharashtra,Maharashtra_District_2,Power Plant,State Power Corp,14.84,Agricultural,16,True,81.3,0.77,241248.0,False,True,False,343,False,None,False,False,0,True,1,True,True,Full,0.78,False,0.38,779,Award Declared,0.189,False,2.8
LA04839,Rajasthan,Rajasthan_District_2,Urban Housing,Indian Railways,42.62,Forest,17,True,57.8,0.48,341773.0,False,False,True,99,False,None,False,False,0,True,6,False,False,Not Started,0.42,True,0.08,135,SIA,0.317,False,2.4
LA04840,Uttar Pradesh,Uttar Pradesh_District_3,Industrial Corridor,Indian Railways,91.07,Wasteland,37,True,53.8,0.49,286018.0,False,True,False,240,False,None,False,False,0,True,16,False,False,Partial,0.64,True,0.65,360,Award Declared,0.189,False,0.9
LA04841,Karnataka,Karnataka_District_2,Urban Housing,Irrigation Dept,5.0,Urban/Residential,67,True,60.2,0.59,563843.0,False,True,True,203,False,None,False,False,0,False,34,False,False,Not Started,0.91,True,0.81,959,Closed,0.464,True,15.1
LA04842,Gujarat,Gujarat_District_1,Urban Housing,Municipal Corporation,37.41,Forest,20,True,100.0,1.0,355038.0,False,True,True,288,True,Compensation Dispute,True,True,4,False,2,False,False,Full,0.7,False,0.35,88,SIA,0.397,False,4.3
