case_id,state,district,project_type,acquiring_authority,land_area_hectares,land_type,num_affected_families,sia_conducted,consent_percentage,compensation_offered_per_hectare,compensation_disputed,land_records_digitized,survey_settlement_pending,approval_timeline_days,court_case_filed,litigation_type,case_pending_court,stay_order_issued,case_pendency_duration_months,r_and_r_plan_prepared,families_to_be_resettled,rehabilitation_site_ready,livelihood_restoration_provided,possession_status,stakeholder_responsiveness_score,awarding_officer_assigned,district_historical_delay_rate,days_since_notification,stage_of_process,delayed,delay_duration_months
LA04380,Punjab,Punjab_District_1,Mining,State PWD,91.88,Agricultural,34,True,38.3,582106.0,True,True,False,368,True,Public Purpose Challenge,True,False,35,False,16,False,False,Not Started,0.68,True,0.3,1428,Notification,True,23.5
LA04381,Madhya Pradesh,Madhya Pradesh_District_1,Urban Housing,State PWD,7.57,Agricultural,89,True,52.3,921848.0,True,True,False,366,False,None,False,False,0,False,13,True,True,Not Started,0.55,True,0.31,1172,Possession Taken,True,26.0
LA04382,Odisha,Odisha_District_2,Highway,State PWD,6.05,Agricultural,8,True,89.1,792358.0,False,True,False,181,False,None,False,False,0,False,1,False,False,Partial,0.78,True,0.41,1415,Possession Taken,False,0.4
LA04383,Maharashtra,Maharashtra_District_4,Mining,Indian Railways,16.28,Tribal/Scheduled Area,16,False,82.3,367043.0,False,True,False,304,True,Compensation Dispute,True,True,26,False,6,False,False,Not Started,0.72,True,0.24,1535,Possession Taken,True,20.5
LA04384,Bihar,Bihar_District_1,Mining,State Power Corp,2.55,Tribal/Scheduled Area,79,False,78.8,239108.0,False,True,False,197,False,None,False,False,0,True,30,False,False,Partial,0.48,True,0.2,1030,Compensation Disbursed,False,0.4
LA04385,Odisha,Odisha_District_1,Industrial Corridor,State Industrial Dev. Corp,3.49,Forest,22,False,69.2,335168.0,False,False,False,107,False,None,False,False,0,False,4,False,False,Partial,0.54,True,0.49,422,Possession Taken,False,0.0
LA04386,Odisha,Odisha_District_4,Railway,Municipal Corporation,11.17,Agricultural,80,False,79.2,445008.0,False,True,False,182,True,Compensation Dispute,False,False,0,True,37,True,True,Full,0.39,False,0.5,918,Possession Taken,False,0.0
LA04387,Madhya Pradesh,Madhya Pradesh_District_2,Mining,State Industrial Dev. Corp,34.39,Forest,14,False,88.2,131073.0,False,True,True,148,True,Compensation Dispute,True,True,131,False,2,False,False,Not Started,0.4,True,0.56,1595,SIA,True,22.0
LA04388,Uttar Pradesh,Uttar Pradesh_District_1,Industrial Corridor,State Industrial Dev. Corp,9.6,Agricultural,60,True,74.8,937319.0,True,True,False,160,False,None,False,False,0,False,20,False,False,Full,0.76,False,0.77,1709,Possession Taken,False,3.5
LA04389,Karnataka,Karnataka_District_1,Mining,NHAI,19.52,Agricultural,102,True,47.3,474131.0,True,True,False,42,False,None,False,False,0,False,37,False,False,Not Started,0.58,False,0.47,991,Possession Taken,True,25.3
LA04390,West Bengal,West Bengal_District_1,Urban Housing,Municipal Corporation,23.31,Agricultural,19,False,36.1,562431.0,True,False,False,251,False,None,False,False,0,True,2,False,False,Not Started,0.17,True,0.3,642,Award Declared,False,3.0
LA04391,Karnataka,Karnataka_District_3,Highway,NHAI,3.72,Wasteland,7,True,66.4,363730.0,False,True,False,94,False,None,False,False,0,False,0,True,True,Partial,0.63,True,0.27,1674,Award Declared,False,2.9
LA04392,West Bengal,West Bengal_District_1,Urban Housing,State PWD,15.27,Agricultural,448,True,69.0,302216.0,False,True,False,142,False,None,False,False,0,True,127,True,False,Partial,0.58,True,0.3,1765,Compensation Disbursed,False,3.8
LA04393,West Bengal,West Bengal_District_2,Railway,Indian Railways,23.39,Urban/Residential,94,True,73.0,691860.0,False,True,True,137,False,None,False,False,0,True,22,False,False,Full,0.59,True,0.4,466,SIA,False,1.0
LA04394,Odisha,Odisha_District_1,Urban Housing,Indian Railways,6.69,Forest,85,True,97.4,801811.0,False,False,False,148,False,None,False,False,0,False,27,False,False,Full,0.95,True,0.49,888,SIA,True,23.5
LA04395,Odisha,Odisha_District_3,Highway,Indian Railways,10.6,Urban/Residential,17,True,81.3,467825.0,False,True,False,235,False,None,False,False,0,True,5,False,False,Full,0.55,True,0.19,950,Notification,False,3.7
LA04396,Maharashtra,Maharashtra_District_1,Industrial Corridor,NHAI,22.44,Forest,8,True,61.1,752885.0,False,True,False,91,False,None,False,False,0,True,2,True,False,Full,0.8,True,0.49,1640,Compensation Disbursed,False,4.3
LA04397,Uttar Pradesh,Uttar Pradesh_District_3,Urban Housing,State PWD,4.59,Agricultural,26,True,64.1,183406.0,False,True,False,778,False,None,False,False,0,True,11,False,False,Partial,0.54,True,0.65,1649,Notification,True,20.8
LA04398,Maharashtra,Maharashtra_District_2,Power Plant,State PWD,8.04,Forest,52,True,64.5,638766.0,True,False,False,93,False,None,False,False,0,True,25,True,True,Not Started,0.42,True,0.38,858,SIA,True,20.2
LA04399,Punjab,Punjab_District_1,Power Plant,Indian Railways,7.12,Forest,12,True,69.0,404521.0,False,False,False,68,False,None,False,False,0,True,3,False,False,Partial,0.49,True,0.3,1523,Notification,False,0.0
LA04400,Uttar Pradesh,Uttar Pradesh_District_3,Mining,State PWD,85.32,Urban/Residential,26,True,64.3,501528.0,False,True,False,161,False,None,False,False,0,True,15,True,True,Not Started,0.26,True,0.65,1487,Possession Taken,True,25.9
LA04401,Uttar Pradesh,Uttar Pradesh_District_4,Highway,Indian Railways,62.1,Tribal/Scheduled Area,1,False,91.6,743296.0,True,False,False,970,True,Compensation Dispute,True,False,5,True,0,True,True,Partial,0.9,False,0.27,457,SIA,True,19.9
LA04402,West Bengal,West Bengal_District_3,Railway,Irrigation Dept,11.62,Forest,34,False,77.3,314339.0,False,True,True,175,False,None,False,False,0,True,6,True,False,Partial,0.33,True,0.17,836,Award Declared,False,1.7
LA04403,Gujarat,Gujarat_District_3,Irrigation,State PWD,236.26,Forest,56,True,100.0,312016.0,False,True,False,186,False,None,False,False,0,True,24,False,False,Not Started,0.58,True,0.21,943,Award Declared,True,29.8
LA04404,Odisha,Odisha_District_4,Highway,NHAI,11.1,Agricultural,30,True,83.1,254749.0,False,True,False,426,False,None,False,False,0,False,10,False,False,Partial,0.92,True,0.5,1309,Possession Taken,False,0.0
LA04405,Madhya Pradesh,Madhya Pradesh_District_1,Urban Housing,Irrigation Dept,15.14,Agricultural,27,False,87.0,317008.0,False,True,False,122,False,None,False,False,0,True,11,False,False,Partial,0.45,False,0.31,1266,Award Declared,False,3.5
LA04406,Madhya Pradesh,Madhya Pradesh_District_1,Railway,State PWD,21.28,Agricultural,45,False,99.8,631454.0,False,True,False,179,True,Title Dispute,True,False,92,False,24,False,False,Partial,0.85,True,0.31,981,Award Declared,False,2.7
LA04407,Madhya Pradesh,Madhya Pradesh_District_3,Highway,State Industrial Dev. Corp,6.83,Agricultural,22,False,59.3,162074.0,False,True,False,894,False,None,False,False,0,True,7,True,True,Not Started,0.47,False,0.72,275,Possession Taken,False,4.6
LA04408,Rajasthan,Rajasthan_District_2,Mining,Irrigation Dept,9.92,Agricultural,15,True,43.1,644154.0,True,False,False,141,False,None,False,False,0,False,4,False,False,Not Started,0.12,False,0.08,1432,Closed,True,21.4
LA04409,Uttar Pradesh,Uttar Pradesh_District_2,Irrigation,Irrigation Dept,47.96,Agricultural,27,True,53.9,254617.0,True,True,False,232,False,None,False,False,0,True,11,False,False,Partial,0.54,True,0.17,1596,SIA,False,0.0
LA04410,Gujarat,Gujarat_District_4,Power Plant,Irrigation Dept,1.67,Agricultural,220,True,45.1,488158.0,True,True,False,454,False,None,False,False,0,True,41,False,False,Not Started,0.45,True,0.45,1609,Award Declared,True,24.7
LA04411,Maharashtra,Maharashtra_District_1,Highway,State Industrial Dev. Corp,4.9,Forest,80,True,83.7,284843.0,False,True,False,91,False,None,False,False,0,True,34,True,True,Full,0.26,True,0.49,367,Notification,False,3.2
LA04412,Madhya Pradesh,Madhya Pradesh_District_2,Urban Housing,NHAI,3.09,Urban/Residential,36,False,31.2,156237.0,False,True,True,133,True,Title Dispute,False,False,0,False,14,False,False,Partial,0.76,True,0.56,415,Possession Taken,False,2.1
LA04413,West Bengal,West Bengal_District_2,Mining,Indian Railways,10.65,Forest,252,True,80.2,985561.0,True,True,False,253,False,None,False,False,0,True,97,False,False,Partial,0.54,True,0.4,736,Possession Taken,True,36.9
LA04414,Bihar,Bihar_District_1,Urban Housing,State Power Corp,16.45,Wasteland,93,True,89.4,997936.0,False,False,False,700,False,None,False,False,0,False,34,True,True,Full,0.83,True,0.2,1791,Award Declared,True,17.1
LA04415,Gujarat,Gujarat_District_4,Power Plant,State Power Corp,15.48,Urban/Residential,20,False,61.4,264937.0,False,True,False,182,False,None,False,False,0,True,4,True,True,Partial,0.94,True,0.45,1468,Notification,False,0.7
LA04416,West Bengal,West Bengal_District_1,Power Plant,State PWD,25.12,Agricultural,11,False,67.5,1130482.0,False,True,False,46,False,None,False,False,0,True,3,True,False,Not Started,0.47,True,0.3,1641,Compensation Disbursed,False,2.8
LA04417,Rajasthan,Rajasthan_District_2,Urban Housing,NHAI,48.04,Forest,97,True,66.3,392212.0,False,False,False,106,False,None,False,False,0,True,12,False,False,Not Started,0.77,True,0.08,451,Notification,False,1.4
LA04418,Rajasthan,Rajasthan_District_1,Irrigation,Irrigation Dept,22.52,Tribal/Scheduled Area,62,False,100.0,401904.0,True,True,False,154,True,Compensation Dispute,True,False,12,False,36,True,False,Partial,0.45,True,0.44,1265,Compensation Disbursed,True,14.6
LA04419,Uttar Pradesh,Uttar Pradesh_District_3,Urban Housing,NHAI,17.07,Agricultural,94,False,73.5,541434.0,False,True,False,181,False,None,False,False,0,True,16,False,False,Full,0.92,False,0.65,169,Possession Taken,False,0.7
LA04420,Bihar,Bihar_District_2,Mining,State PWD,1.0,Agricultural,20,True,73.0,499777.0,False,True,False,111,False,None,False,False,0,True,6,True,False,Full,0.73,True,0.43,275,Compensation Disbursed,False,3.5
LA04421,Uttar Pradesh,Uttar Pradesh_District_1,Industrial Corridor,State Power Corp,10.6,Agricultural,59,False,60.2,312137.0,False,False,False,139,True,Title Dispute,True,True,7,False,20,False,False,Not Started,0.73,True,0.77,887,Closed,True,13.2
LA04422,West Bengal,West Bengal_District_4,Mining,State Power Corp,6.54,Tribal/Scheduled Area,9,True,31.0,352605.0,True,False,True,16,False,None,False,False,0,True,0,False,False,Partial,0.87,True,0.3,1470,Possession Taken,True,20.6
LA04423,Maharashtra,Maharashtra_District_3,Urban Housing,NHAI,10.22,Agricultural,25,True,74.8,349970.0,False,True,True,170,False,None,False,False,0,False,11,False,False,Not Started,0.82,True,0.53,185,Award Declared,False,1.8
LA04424,Uttar Pradesh,Uttar Pradesh_District_3,Mining,State PWD,20.84,Tribal/Scheduled Area,46,False,53.1,782425.0,True,True,True,325,False,None,False,False,0,True,14,True,True,Full,0.9,True,0.65,1697,SIA,True,15.2
LA04425,Odisha,Odisha_District_3,Power Plant,Municipal Corporation,17.77,Agricultural,125,True,72.5,264715.0,False,False,False,69,False,None,False,False,0,True,73,True,True,Partial,0.67,False,0.19,986,Compensation Disbursed,False,0.0
LA04426,Rajasthan,Rajasthan_District_2,Mining,Municipal Corporation,5.67,Forest,102,True,60.1,327556.0,True,True,False,233,True,Compensation Dispute,True,False,19,False,18,False,False,Partial,0.91,False,0.08,759,SIA,True,30.9
LA04427,Rajasthan,Rajasthan_District_3,Mining,State Industrial Dev. Corp,11.48,Wasteland,16,True,57.0,1535952.0,True,True,False,49,False,None,False,False,0,False,2,True,False,Partial,0.54,True,0.16,1646,Compensation Disbursed,False,0.8
LA04428,Gujarat,Gujarat_District_4,Railway,NHAI,89.58,Forest,85,True,74.4,615601.0,False,True,False,219,False,None,False,False,0,True,12,True,True,Not Started,0.47,True,0.45,287,Award Declared,False,4.4
LA04429,West Bengal,West Bengal_District_1,Mining,NHAI,7.03,Urban/Residential,16,True,74.9,297347.0,False,True,True,27,False,None,False,False,0,False,6,False,False,Not Started,0.93,True,0.3,1513,SIA,False,0.0
LA04430,Madhya Pradesh,Madhya Pradesh_District_3,Urban Housing,Indian Railways,4.61,Urban/Residential,5,True,83.7,400920.0,False,True,False,141,False,None,False,False,0,False,2,True,True,Not Started,0.3,True,0.72,1760,Award Declared,False,1.4
LA04431,Punjab,Punjab_District_1,Railway,Indian Railways,4.58,Agricultural,48,True,56.8,152021.0,True,False,False,141,True,Compensation Dispute,True,False,11,False,9,False,False,Partial,0.38,True,0.3,1396,Compensation Disbursed,True,24.3
LA04432,Gujarat,Gujarat_District_4,Highway,State PWD,5.16,Tribal/Scheduled Area,17,True,44.8,547917.0,True,False,False,126,True,Title Dispute,True,False,8,True,9,False,False,Full,0.48,False,0.45,710,Possession Taken,True,27.4
LA04433,Maharashtra,Maharashtra_District_4,Industrial Corridor,Irrigation Dept,3.32,Agricultural,88,True,76.3,444823.0,False,True,False,245,False,None,False,False,0,False,18,False,False,Partial,0.31,True,0.24,1525,Compensation Disbursed,False,0.0
LA04434,Madhya Pradesh,Madhya Pradesh_District_3,Power Plant,State Power Corp,16.57,Urban/Residential,14,True,45.1,1023362.0,False,True,False,272,False,None,False,False,0,False,2,False,False,Not Started,0.38,True,0.72,1340,Notification,False,1.2
LA04435,Bihar,Bihar_District_2,Urban Housing,State PWD,4.91,Forest,8,False,96.4,492771.0,False,True,False,84,False,None,False,False,0,True,3,False,False,Partial,0.9,True,0.43,70,Notification,False,4.8
LA04436,Madhya Pradesh,Madhya Pradesh_District_2,Urban Housing,State Power Corp,41.96,Urban/Residential,13,True,89.0,612325.0,True,True,False,68,False,None,False,False,0,True,5,True,False,Full,0.68,True,0.56,811,Notification,False,1.4
LA04437,Madhya Pradesh,Madhya Pradesh_District_2,Highway,State PWD,5.49,Agricultural,99,True,54.7,213941.0,True,True,False,148,True,Title Dispute,False,False,0,True,56,False,False,Full,0.13,False,0.56,1655,Compensation Disbursed,True,30.7
LA04438,Rajasthan,Rajasthan_District_1,Highway,Municipal Corporation,29.01,Agricultural,94,True,91.9,435294.0,False,True,True,115,False,None,False,False,0,True,32,True,True,Not Started,0.56,True,0.44,76,Possession Taken,False,3.6
LA04439,Rajasthan,Rajasthan_District_1,Irrigation,NHAI,2.87,Agricultural,102,True,100.0,477297.0,False,True,True,54,False,None,False,False,0,True,41,True,True,Not Started,0.31,False,0.44,789,Compensation Disbursed,False,2.2
LA04440,Bihar,Bihar_District_2,Highway,Municipal Corporation,6.01,Tribal/Scheduled Area,315,True,36.4,372708.0,False,True,True,109,True,Title Dispute,True,False,24,True,107,True,False,Not Started,0.41,True,0.43,226,Compensation Disbursed,True,24.2
LA04441,Odisha,Odisha_District_4,Irrigation,State Industrial Dev. Corp,22.16,Tribal/Scheduled Area,25,False,50.7,248625.0,True,True,True,164,True,Compensation Dispute,True,True,9,False,5,False,False,Full,0.35,True,0.5,1082,Closed,True,34.4
LA04442,Karnataka,Karnataka_District_3,Power Plant,NHAI,1.08,Urban/Residential,46,True,60.5,728106.0,False,True,True,95,False,None,False,False,0,True,17,True,True,Full,0.56,True,0.27,1275,Possession Taken,False,3.5
LA04443,Karnataka,Karnataka_District_1,Mining,State Power Corp,7.74,Agricultural,23,False,23.5,559574.0,False,True,False,57,False,None,False,False,0,False,3,True,False,Not Started,0.56,True,0.47,1532,Possession Taken,False,1.0
LA04444,Karnataka,Karnataka_District_3,Irrigation,State Industrial Dev. Corp,19.99,Wasteland,16,True,64.9,243456.0,False,False,True,157,False,None,False,False,0,True,6,True,False,Full,0.52,True,0.27,1047,Possession Taken,False,2.2
LA04445,Madhya Pradesh,Madhya Pradesh_District_3,Power Plant,State Power Corp,155.02,Agricultural,31,True,71.5,427211.0,True,True,True,93,False,None,False,False,0,False,16,False,False,Not Started,0.82,False,0.72,1625,Notification,True,16.2
LA04446,Rajasthan,Rajasthan_District_2,Highway,State Power Corp,1.26,Forest,12,True,78.2,285466.0,False,False,True,281,False,None,False,False,0,False,1,False,False,Partial,0.67,True,0.08,1793,SIA,False,0.0
LA04447,Bihar,Bihar_District_4,Highway,State PWD,11.34,Agricultural,17,True,83.0,440959.0,False,True,False,33,False,None,False,False,0,True,10,False,False,Not Started,0.22,True,0.32,1448,Compensation Disbursed,False,3.5
LA04448,Punjab,Punjab_District_1,Railway,Irrigation Dept,7.07,Forest,13,True,80.2,1011985.0,True,True,False,65,True,Compensation Dispute,True,False,11,True,5,False,False,Partial,0.45,True,0.3,121,Closed,True,32.5
LA04449,Rajasthan,Rajasthan_District_1,Irrigation,Municipal Corporation,1.02,Forest,76,True,97.6,974762.0,False,True,True,251,False,None,False,False,0,True,23,False,False,Partial,0.78,True,0.44,1481,Compensation Disbursed,False,2.9
LA04450,Madhya Pradesh,Madhya Pradesh_District_1,Urban Housing,Irrigation Dept,16.14,Agricultural,90,True,68.0,536931.0,False,False,False,109,False,None,False,False,0,False,26,False,False,Partial,0.86,True,0.31,976,Closed,False,2.8
LA04451,Rajasthan,Rajasthan_District_1,Power Plant,Irrigation Dept,32.0,Wasteland,97,False,43.3,539535.0,False,False,True,164,True,Compensation Dispute,False,False,0,False,20,True,True,Partial,0.4,True,0.44,1650,Notification,False,0.0
LA04452,West Bengal,West Bengal_District_1,Irrigation,State Industrial Dev. Corp,2.31,Tribal/Scheduled Area,90,False,80.5,657224.0,False,True,False,74,True,Public Purpose Challenge,True,False,14,False,30,False,False,Partial,0.62,False,0.3,403,SIA,True,21.0
LA04453,Rajasthan,Rajasthan_District_1,Irrigation,NHAI,24.5,Agricultural,29,False,74.5,636368.0,False,False,True,167,False,None,False,False,0,False,15,False,False,Partial,0.5,True,0.44,854,Closed,False,1.8
LA04454,Karnataka,Karnataka_District_3,Highway,Municipal Corporation,26.75,Agricultural,43,True,100.0,496412.0,False,True,True,77,True,Title Dispute,True,False,41,False,13,False,False,Not Started,0.82,True,0.27,1706,Compensation Disbursed,False,2.2
LA04455,Gujarat,Gujarat_District_3,Railway,State PWD,10.76,Forest,78,True,80.2,564605.0,True,True,True,326,True,Public Purpose Challenge,False,False,0,True,36,False,False,Full,0.87,True,0.21,69,SIA,True,24.1
LA04456,Gujarat,Gujarat_District_3,Power Plant,State Industrial Dev. Corp,5.84,Urban/Residential,29,True,83.1,560840.0,False,False,True,303,False,None,False,False,0,True,16,True,True,Partial,0.82,True,0.21,832,Compensation Disbursed,False,0.1
LA04457,Karnataka,Karnataka_District_2,Industrial Corridor,State Industrial Dev. Corp,34.19,Agricultural,47,True,71.9,837734.0,False,True,False,543,True,Compensation Dispute,False,False,0,True,13,False,False,Partial,0.72,True,0.81,1395,SIA,False,2.2
LA04458,Maharashtra,Maharashtra_District_3,Urban Housing,State Power Corp,17.4,Agricultural,8,False,89.0,264357.0,False,True,False,398,False,None,False,False,0,True,2,True,True,Full,0.85,True,0.53,938,SIA,False,1.1
LA04459,Karnataka,Karnataka_District_4,Railway,State Industrial Dev. Corp,21.61,Wasteland,28,True,32.2,203108.0,False,True,False,79,False,None,False,False,0,False,2,False,False,Full,0.81,True,0.11,1502,SIA,False,2.6
