case_id,objection_type,objecting_groups,prior_broken_promises,turnout_ratio,gram_sabha_outcome,escalation_language,asset_loss_type
LA04806,none,,False,0.67,deferred,True,none
LA04807,fundamental,tenant cultivators,False,0.24,passed,False,burial ground
LA04808,fundamental,agricultural labourers,False,0.92,deferred,False,none
LA04809,none,,False,0.42,passed,False,none
LA04810,none,,False,0.87,deferred,True,none
LA04811,none,,False,0.51,deferred,False,none
LA04812,procedural,tenant cultivators,False,0.92,deferred,True,none
LA04813,none,,False,1.03,passed,False,grazing commons
LA04814,fundamental,agricultural labourers;representatives of the Scheduled Tribe community;elected Panchayat members,False,0.46,rejected,False,none
LA04815,none,,False,1.33,deferred,False,none
LA04816,procedural,landowning farmers;the local women's self-help group;tenant cultivators,False,0.57,passed,False,none
LA04817,none,,False,2.0,passed,False,none
LA04818,none,,True,0.74,passed,True,grazing commons
LA04819,none,,False,0.84,deferred,False,none
LA04820,none,,False,0.43,passed,False,none
LA04821,fundamental,agricultural labourers;the local women's self-help group;tenant cultivators,True,0.76,deferred,True,none
LA04822,none,,False,0.59,passed,False,none
LA04823,none,,True,2.67,deferred,False,none
LA04824,fundamental,representatives of the Scheduled Tribe community,False,0.54,deferred,True,none
LA04825,fundamental,representatives of the Scheduled Tribe community;the local women's self-help group;elected Panchayat members,False,0.44,rejected,False,none
LA04826,none,,False,0.68,deferred,False,grazing commons
LA04827,fundamental,elected Panchayat members;representatives of the Scheduled Tribe community,False,0.4,passed,True,none
LA04828,fundamental,landowning farmers,False,0.66,rejected,True,none
LA04829,none,,False,0.05,passed,False,none
LA04830,procedural,tenant cultivators;the local women's self-help group;representatives of the Scheduled Tribe community,False,0.99,passed,False,sacred grove
LA04831,fundamental,local shopkeepers and traders,False,0.45,rejected,False,none
LA04832,none,,False,0.59,passed,False,none
LA04833,procedural,agricultural labourers,False,0.67,passed,False,none
LA04834,none,,False,0.22,passed,True,none
LA04835,fundamental,representatives of the Scheduled Tribe community,False,0.81,passed,False,none
LA04836,none,,True,0.54,passed,False,none
LA04837,none,,True,0.41,passed,False,none
LA04838,procedural,the local women's self-help group;agricultural labourers;representatives of the Scheduled Tribe community,False,0.5,deferred,False,none
LA04839,none,,False,0.47,passed,True,none
LA04840,none,,False,0.3,rejected,False,none
LA04841,fundamental,elected Panchayat members;agricultural labourers;landowning farmers,True,0.48,deferred,True,none
LA04842,fundamental,tenant cultivators;representatives of the Scheduled Tribe community;elected Panchayat members,False,0.4,passed,False,none
LA04843,none,,False,0.38,deferred,False,none
LA04844,procedural,tenant cultivators;landowning farmers,False,0.3,passed,False,none
LA04845,none,,True,0.56,passed,False,none
LA04846,none,,False,1.33,deferred,True,community water tank
LA04847,none,,False,0.47,passed,False,none
LA04848,none,,False,0.47,passed,False,irrigation source
LA04849,none,,False,2.0,passed,False,none
LA04850,procedural,landowning farmers;elected Panchayat members,False,0.27,deferred,False,none
LA04851,none,,False,0.29,passed,False,none
LA04852,none,,True,0.62,passed,False,irrigation source
LA04853,fundamental,tenant cultivators;agricultural labourers;landowning farmers,False,0.37,rejected,False,none
LA04854,procedural,local shopkeepers and traders,False,0.71,deferred,True,none
LA04855,fundamental,elected Panchayat members;representatives of the Scheduled Tribe community,False,0.42,deferred,False,none
LA04856,fundamental,elected Panchayat members;local shopkeepers and traders;tenant cultivators,False,0.64,rejected,True,none
LA04857,procedural,elected Panchayat members;representatives of the Scheduled Tribe community,False,0.82,passed,False,grazing commons
LA04858,procedural,elected Panchayat members;tenant cultivators,False,1.0,rejected,False,none
LA04859,fundamental,landowning farmers,False,0.68,passed,True,sacred grove
LA04860,none,,False,0.63,passed,True,none
LA04861,fundamental,elected Panchayat members;representatives of the Scheduled Tribe community,False,0.27,rejected,False,none
LA04862,none,,True,0.45,passed,False,none
LA04863,fundamental,elected Panchayat members,False,0.64,passed,True,community water tank
LA04864,none,,False,0.5,passed,False,sacred grove
LA04865,none,,False,0.92,passed,False,grazing commons
LA04866,none,,False,0.05,rejected,True,none
LA04867,none,,False,0.85,passed,False,none
LA04868,procedural,the local women's self-help group;agricultural labourers,False,2.0,passed,False,grazing commons
LA04869,fundamental,local shopkeepers and traders,True,0.19,rejected,True,none
LA04870,fundamental,representatives of the Scheduled Tribe community;the local women's self-help group,False,0.66,deferred,True,none
LA04871,fundamental,tenant cultivators,False,0.73,passed,True,none
LA04872,fundamental,landowning farmers,False,0.41,passed,True,none
LA04873,procedural,landowning farmers;agricultural labourers;elected Panchayat members,True,1.14,passed,True,none
LA04874,procedural,representatives of the Scheduled Tribe community;landowning farmers,False,1.33,deferred,False,none
LA04875,procedural,landowning farmers,False,0.42,deferred,False,none
LA04876,fundamental,local shopkeepers and traders;tenant cultivators;agricultural labourers,False,0.41,rejected,True,none
LA04877,procedural,tenant cultivators,False,0.17,rejected,False,irrigation source
LA04878,none,,False,0.77,passed,False,none
LA04879,none,,False,0.53,passed,False,none
LA04880,procedural,elected Panchayat members,False,0.57,rejected,True,none
LA04881,fundamental,agricultural labourers;elected Panchayat members,False,0.48,rejected,True,community water tank
LA04882,fundamental,representatives of the Scheduled Tribe community;landowning farmers,False,1.0,rejected,True,none
LA04883,none,,False,0.44,passed,False,none
LA04884,none,,False,0.58,passed,False,none
LA04885,fundamental,elected Panchayat members,False,1.14,passed,False,none
LA04886,none,,False,0.82,deferred,False,sacred grove
LA04887,procedural,tenant cultivators;the local women's self-help group,False,0.58,passed,False,none
LA04888,procedural,landowning farmers,False,0.32,deferred,False,none
LA04889,none,,True,0.63,passed,True,none
LA04890,procedural,elected Panchayat members;tenant cultivators;agricultural labourers,False,0.77,deferred,True,none
LA04891,procedural,representatives of the Scheduled Tribe community;landowning farmers;elected Panchayat members,False,0.6,passed,False,none
LA04892,fundamental,tenant cultivators;agricultural labourers,False,0.21,passed,False,grazing commons
LA04893,none,,False,0.67,passed,False,none
LA04894,none,,False,0.56,passed,False,none
LA04895,none,,True,0.62,passed,False,irrigation source
LA04896,none,,False,0.52,deferred,False,irrigation source
LA04897,none,,False,1.14,rejected,True,community water tank
LA04898,procedural,landowning farmers;agricultural labourers,False,0.43,rejected,False,irrigation source
LA04899,none,,False,1.0,passed,True,community water tank
LA04900,none,,False,0.66,passed,False,none
LA04901,none,,False,0.9,passed,False,community water tank
LA04902,none,,True,0.29,passed,True,none
LA04903,procedural,agricultural labourers;landowning farmers;elected Panchayat members,False,4.0,deferred,False,none
LA04904,none,,False,1.6,passed,False,none
LA04905,none,,False,0.71,passed,False,community water tank
LA04906,procedural,landowning farmers;elected Panchayat members,True,0.68,passed,False,none
LA04907,procedural,landowning farmers;agricultural labourers,False,0.48,deferred,False,none
LA04908,procedural,tenant cultivators;agricultural labourers,False,0.49,rejected,False,grazing commons
LA04909,procedural,elected Panchayat members;representatives of the Scheduled Tribe community,True,0.98,deferred,False,none
LA04910,procedural,representatives of the Scheduled Tribe community;local shopkeepers and traders,False,0.68,deferred,False,none
LA04911,fundamental,landowning farmers,False,0.66,rejected,True,burial ground
LA04912,procedural,landowning farmers;agricultural labourers,False,1.04,deferred,False,none
LA04913,none,,False,0.5,passed,False,none
LA04914,none,,False,1.21,passed,False,irrigation source
LA04915,fundamental,tenant cultivators;elected Panchayat members;agricultural labourers,False,0.49,deferred,False,community water tank
LA04916,procedural,tenant cultivators;agricultural labourers,True,0.19,passed,False,none
LA04917,none,,False,0.67,passed,False,none
LA04918,fundamental,tenant cultivators,False,0.12,rejected,False,grazing commons
LA04919,procedural,landowning farmers,False,0.09,deferred,False,none
LA04920,procedural,the local women's self-help group;elected Panchayat members,True,1.24,deferred,False,none
LA04921,none,,True,0.31,passed,False,none
LA04922,procedural,the local women's self-help group;tenant cultivators;elected Panchayat members,False,0.61,rejected,False,none
LA04923,procedural,representatives of the Scheduled Tribe community,False,0.18,deferred,False,grazing commons
LA04924,procedural,elected Panchayat members;landowning farmers,False,0.62,deferred,False,irrigation source
LA04925,none,,False,1.03,passed,False,none
LA04926,procedural,tenant cultivators,True,0.38,passed,True,none
LA04927,none,,False,0.86,passed,False,none
LA04928,procedural,the local women's self-help group;landowning farmers,False,0.79,deferred,False,none
LA04929,procedural,tenant cultivators,False,1.6,rejected,False,none
LA04930,procedural,representatives of the Scheduled Tribe community,False,0.26,deferred,False,none
LA04931,none,,False,0.45,passed,False,none
LA04932,none,,False,1.35,deferred,False,none
LA04933,fundamental,representatives of the Scheduled Tribe community;elected Panchayat members,False,0.09,rejected,True,irrigation source
LA04934,procedural,elected Panchayat members;landowning farmers;the local women's self-help group,False,0.46,deferred,False,irrigation source
LA04935,procedural,landowning farmers;tenant cultivators,False,0.47,deferred,False,community water tank
LA04936,procedural,the local women's self-help group,False,0.82,passed,False,none
LA04937,procedural,tenant cultivators;agricultural labourers;landowning farmers,False,0.23,passed,False,none
LA04938,none,,False,0.45,deferred,False,none
LA04939,none,,False,0.2,passed,False,none
LA04940,procedural,elected Panchayat members,False,0.31,deferred,False,none
LA04941,none,,False,0.07,passed,False,none
LA04942,procedural,tenant cultivators;landowning farmers,True,0.52,deferred,False,irrigation source
LA04943,none,,False,0.45,passed,False,none
LA04944,none,,False,0.66,passed,False,none
LA04945,none,,False,0.4,deferred,False,none
LA04946,fundamental,local shopkeepers and traders;representatives of the Scheduled Tribe community;elected Panchayat members,False,0.73,rejected,False,none
LA04947,none,,False,0.77,passed,False,none
LA04948,procedural,tenant cultivators;elected Panchayat members,False,1.28,passed,False,none
LA04949,fundamental,elected Panchayat members,False,0.74,rejected,True,none
LA04950,procedural,representatives of the Scheduled Tribe community,True,0.5,deferred,False,none
LA04951,none,,False,0.65,passed,False,none
LA04952,none,,False,0.87,passed,False,none
LA04953,fundamental,elected Panchayat members,False,2.67,deferred,False,sacred grove
LA04954,fundamental,landowning farmers;elected Panchayat members;representatives of the Scheduled Tribe community,True,0.49,rejected,True,none
LA04955,fundamental,agricultural labourers;the local women's self-help group;elected Panchayat members,False,0.45,passed,True,none
LA04956,none,,False,0.42,passed,False,none
LA04957,procedural,representatives of the Scheduled Tribe community;agricultural labourers;local shopkeepers and traders,True,0.38,deferred,False,none
